image_filename,relative_path,subject,year,section,question_no,question_type,correct_answer,marks,negative_marks,usable
CSE_297.png,CSE/CSE/CSE_297.png,CSE,,CSE,297,MCQ,D,,,yes
CSE_298.png,CSE/CSE/CSE_298.png,CSE,,CSE,298,MCQ,A,,,yes
CSE_299.png,CSE/CSE/CSE_299.png,CSE,,CSE,299,MCQ,B,,,yes
CSE_300.png,CSE/CSE/CSE_300.png,CSE,,CSE,300,MCQ,C,,,yes
CSE_301.png,CSE/CSE/CSE_301.png,CSE,,CSE,301,MCQ,B,,,yes
CSE_302.png,CSE/CSE/CSE_302.png,CSE,,CSE,302,MCQ,D,,,yes
CSE_303.png,CSE/CSE/CSE_303.png,CSE,,CSE,303,MCQ,A,,,yes
CSE_304.png,CSE/CSE/CSE_304.png,CSE,,CSE,304,MCQ,C,,,yes
CSE_305.png,CSE/CSE/CSE_305.png,CSE,,CSE,305,MCQ,B,,,yes
CSE_306.png,CSE/CSE/CSE_306.png,CSE,,CSE,306,MCQ,A,,,yes
CSE_307.png,CSE/CSE/CSE_307.png,CSE,,CSE,307,MCQ,A,,,yes
CSE_308.png,CSE/CSE/CSE_308.png,CSE,,CSE,308,MCQ,B,,,yes
CSE_309.png,CSE/CSE/CSE_309.png,CSE,,CSE,309,MCQ,D,,,yes
CSE_310.png,CSE/CSE/CSE_310.png,CSE,,CSE,310,MCQ,A,,,yes
CSE_311.png,CSE/CSE/CSE_311.png,CSE,,CSE,311,NAT,1024,,,yes
CSE_312.png,CSE/CSE/CSE_312.png,CSE,,CSE,312,NAT,11,,,yes
CSE_313.png,CSE/CSE/CSE_313.png,CSE,,CSE,313,NAT,86.5 to 89.5,,,yes
CSE_314.png,CSE/CSE/CSE_314.png,CSE,,CSE,314,NAT,4,,,yes
CSE_315.png,CSE/CSE/CSE_315.png,CSE,,CSE,315,NAT,271,,,yes
CSE_316.png,CSE/CSE/CSE_316.png,CSE,,CSE,316,NAT,5,,,yes
CSE_317.png,CSE/CSE/CSE_317.png,CSE,,CSE,317,NAT,-16,,,yes
CSE_318.png,CSE/CSE/CSE_318.png,CSE,,CSE,318,NAT,1.49 to 1.52,,,yes
CSE_319.png,CSE/CSE/CSE_319.png,CSE,,CSE,319,NAT,76,,,yes
CSE_320.png,CSE/CSE/CSE_320.png,CSE,,CSE,320,NAT,2,,,yes
CSE_321.png,CSE/CSE/CSE_321.png,CSE,,CSE,321,NAT,3,,,yes
CSE_322.png,CSE/CSE/CSE_322.png,CSE,,CSE,322,NAT,14,,,yes
CSE_323.png,CSE/CSE/CSE_323.png,CSE,,CSE,323,NAT,23,,,no
CSE_324.png,CSE/CSE/CSE_324.png,CSE,,CSE,324,MCQ,B,,,yes
CSE_325.png,CSE/CSE/CSE_325.png,CSE,,CSE,325,MCQ,C,,,yes
CSE_326.png,CSE/CSE/CSE_326.png,CSE,,CSE,326,MCQ,A,,,yes
CSE_327.png,CSE/CSE/CSE_327.png,CSE,,CSE,327,MCQ,B,,,yes
CSE_328.png,CSE/CSE/CSE_328.png,CSE,,CSE,328,MCQ,D,,,yes
CSE_329.png,CSE/CSE/CSE_329.png,CSE,,CSE,329,MCQ,C,,,yes
CSE_330.png,CSE/CSE/CSE_330.png,CSE,,CSE,330,MCQ,C,,,yes
CSE_331.png,CSE/CSE/CSE_331.png,CSE,,CSE,331,MCQ,A,,,yes
CSE_332.png,CSE/CSE/CSE_332.png,CSE,,CSE,332,MCQ,C,,,yes
CSE_333.png,CSE/CSE/CSE_333.png,CSE,,CSE,333,MCQ,B,,,yes
CSE_334.png,CSE/CSE/CSE_334.png,CSE,,CSE,334,MCQ,C,,,yes
CSE_335.png,CSE/CSE/CSE_335.png,CSE,,CSE,335,MCQ,C,,,yes
CSE_336.png,CSE/CSE/CSE_336.png,CSE,,CSE,336,MCQ,B,,,yes
CSE_337.png,CSE/CSE/CSE_337.png,CSE,,CSE,337,NAT,0,,,yes
CSE_338.png,CSE/CSE/CSE_338.png,CSE,,CSE,338,NAT,9,,,yes
CSE_339.png,CSE/CSE/CSE_339.png,CSE,,CSE,339,NAT,0,,,yes
CSE_340.png,CSE/CSE/CSE_340.png,CSE,,CSE,340,NAT,2,,,yes
CSE_341.png,CSE/CSE/CSE_341.png,CSE,,CSE,341,NAT,16,,,yes
CSE_342.png,CSE/CSE/CSE_342.png,CSE,,CSE,342,NAT,8,,,yes
CSE_343.png,CSE/CSE/CSE_343.png,CSE,,CSE,343,NAT,8,,,yes
CSE_344.png,CSE/CSE/CSE_344.png,CSE,,CSE,344,MCQ,A,,,yes
CSE_345.png,CSE/CSE/CSE_345.png,CSE,,CSE,345,MCQ,C,,,yes
CSE_346.png,CSE/CSE/CSE_346.png,CSE,,CSE,346,MCQ,A,,,yes
CSE_347.png,CSE/CSE/CSE_347.png,CSE,,CSE,347,MCQ,A,,,yes
CSE_348.png,CSE/CSE/CSE_348.png,CSE,,CSE,348,MCQ,B,,,yes
CSE_349.png,CSE/CSE/CSE_349.png,CSE,,CSE,349,MCQ,B,,,yes
CSE_350.png,CSE/CSE/CSE_350.png,CSE,,CSE,350,MCQ,C,,,yes
CSE_351.png,CSE/CSE/CSE_351.png,CSE,,CSE,351,MCQ,B,,,yes
CSE_352.png,CSE/CSE/CSE_352.png,CSE,,CSE,352,MCQ,A,,,yes
CSE_353.png,CSE/CSE/CSE_353.png,CSE,,CSE,353,MCQ,D,,,yes
CSE_354.png,CSE/CSE/CSE_354.png,CSE,,CSE,354,MCQ,B,,,yes
CSE_355.png,CSE/CSE/CSE_355.png,CSE,,CSE,355,MCQ,C,,,yes
CSE_356.png,CSE/CSE/CSE_356.png,CSE,,CSE,356,MCQ,C,,,yes
CSE_357.png,CSE/CSE/CSE_357.png,CSE,,CSE,357,MCQ,C,,,yes
CSE_358.png,CSE/CSE/CSE_358.png,CSE,,CSE,358,MCQ,D,,,yes
CSE_359.png,CSE/CSE/CSE_359.png,CSE,,CSE,359,MCQ,D,,,yes
CSE_360.png,CSE/CSE/CSE_360.png,CSE,,CSE,360,MCQ,B,,,yes
CSE_361.png,CSE/CSE/CSE_361.png,CSE,,CSE,361,NAT,3,,,no
CSE_362.png,CSE/CSE/CSE_362.png,CSE,,CSE,362,NAT,54,,,yes
CSE_363.png,CSE/CSE/CSE_363.png,CSE,,CSE,363,NAT,4.72,,,yes
CSE_364.png,CSE/CSE/CSE_364.png,CSE,,CSE,364,NAT,7,,,yes
CSE_365.png,CSE/CSE/CSE_365.png,CSE,,CSE,365,NAT,15,,,yes
CSE_366.png,CSE/CSE/CSE_366.png,CSE,,CSE,366,NAT,54,,,yes
CSE_367.png,CSE/CSE/CSE_367.png,CSE,,CSE,367,NAT,52,,,yes
CSE_368.png,CSE/CSE/CSE_368.png,CSE,,CSE,368,NAT,225,,,yes
CSE_369.png,CSE/CSE/CSE_369.png,CSE,,CSE,369,NAT,29,,,yes
CSE_370.png,CSE/CSE/CSE_370.png,CSE,,CSE,370,NAT,5,,,yes
CSE_371.png,CSE/CSE/CSE_371.png,CSE,,CSE,371,NAT,18,,,yes
CSE_372.png,CSE/CSE/CSE_372.png,CSE,,CSE,372,NAT,0,,,no
CSE_373.png,CSE/CSE/CSE_373.png,CSE,,CSE,373,NAT,2,,,no
CSE_374.png,CSE/CSE/CSE_374.png,CSE,,CSE,374,MCQ,D,,,yes
CSE_375.png,CSE/CSE/CSE_375.png,CSE,,CSE,375,MCQ,A,,,yes
CSE_376.png,CSE/CSE/CSE_376.png,CSE,,CSE,376,MCQ,B,,,yes
CSE_377.png,CSE/CSE/CSE_377.png,CSE,,CSE,377,MCQ,D,,,yes
CSE_378.png,CSE/CSE/CSE_378.png,CSE,,CSE,378,MCQ,D,,,yes
CSE_379.png,CSE/CSE/CSE_379.png,CSE,,CSE,379,MCQ,D,,,yes
CSE_380.png,CSE/CSE/CSE_380.png,CSE,,CSE,380,MCQ,B,,,yes
CSE_381.png,CSE/CSE/CSE_381.png,CSE,,CSE,381,MCQ,B,,,yes
CSE_382.png,CSE/CSE/CSE_382.png,CSE,,CSE,382,MCQ,A,,,yes
CSE_383.png,CSE/CSE/CSE_383.png,CSE,,CSE,383,MCQ,B,,,yes
CSE_384.png,CSE/CSE/CSE_384.png,CSE,,CSE,384,MCQ,A,,,yes
CSE_385.png,CSE/CSE/CSE_385.png,CSE,,CSE,385,MCQ,D,,,yes
CSE_386.png,CSE/CSE/CSE_386.png,CSE,,CSE,386,MCQ,C,,,yes
CSE_387.png,CSE/CSE/CSE_387.png,CSE,,CSE,387,MCQ,C,,,yes
CSE_388.png,CSE/CSE/CSE_388.png,CSE,,CSE,388,NAT,0.021 to 0.024,,,yes
CSE_389.png,CSE/CSE/CSE_389.png,CSE,,CSE,389,NAT,0.27 to 0.30,,,yes
CSE_390.png,CSE/CSE/CSE_390.png,CSE,,CSE,390,NAT,3,,,yes
CSE_391.png,CSE/CSE/CSE_391.png,CSE,,CSE,391,NAT,3,,,no
CSE_392.png,CSE/CSE/CSE_392.png,CSE,,CSE,392,NAT,42,,,yes
CSE_393.png,CSE/CSE/CSE_393.png,CSE,,CSE,393,NAT,4,,,yes
CSE_394.png,CSE/CSE/CSE_394.png,CSE,,CSE,394,NAT,4,,,no
CSE_395.png,CSE/CSE/CSE_395.png,CSE,,CSE,395,NAT,2,,,yes
CSE_396.png,CSE/CSE/CSE_396.png,CSE,,CSE,396,NAT,59 to 60,,,yes
CSE_397.png,CSE/CSE/CSE_397.png,CSE,,CSE,397,NAT,2,,,yes
CSE_398.png,CSE/CSE/CSE_398.png,CSE,,CSE,398,NAT,34,,,yes
CSE_399.png,CSE/CSE/CSE_399.png,CSE,,CSE,399,MCQ,D,,,yes
CSE_400.png,CSE/CSE/CSE_400.png,CSE,,CSE,400,MCQ,D,,,yes
CSE_401.png,CSE/CSE/CSE_401.png,CSE,,CSE,401,MCQ,A,,,yes
CSE_402.png,CSE/CSE/CSE_402.png,CSE,,CSE,402,MCQ,A,,,yes
CSE_403.png,CSE/CSE/CSE_403.png,CSE,,CSE,403,MCQ,A,,,yes
CSE_404.png,CSE/CSE/CSE_404.png,CSE,,CSE,404,MCQ,C,,,yes
CSE_405.png,CSE/CSE/CSE_405.png,CSE,,CSE,405,MCQ,B,,,yes
CSE_406.png,CSE/CSE/CSE_406.png,CSE,,CSE,406,MCQ,C,,,yes
CSE_407.png,CSE/CSE/CSE_407.png,CSE,,CSE,407,MCQ,B,,,yes
CSE_408.png,CSE/CSE/CSE_408.png,CSE,,CSE,408,MCQ,B,,,yes
CSE_409.png,CSE/CSE/CSE_409.png,CSE,,CSE,409,MCQ,D,,,yes
CSE_410.png,CSE/CSE/CSE_410.png,CSE,,CSE,410,MCQ,D,,,yes
CSE_411.png,CSE/CSE/CSE_411.png,CSE,,CSE,411,MCQ,A,,,yes
CSE_412.png,CSE/CSE/CSE_412.png,CSE,,CSE,412,MCQ,A,,,yes
CSE_413.png,CSE/CSE/CSE_413.png,CSE,,CSE,413,MCQ,C,,,yes
CSE_414.png,CSE/CSE/CSE_414.png,CSE,,CSE,414,MCQ,B,,,yes
CSE_415.png,CSE/CSE/CSE_415.png,CSE,,CSE,415,MCQ,B,,,yes
CSE_416.png,CSE/CSE/CSE_416.png,CSE,,CSE,416,NAT,109,,,yes
CSE_417.png,CSE/CSE/CSE_417.png,CSE,,CSE,417,NAT,0.60 to 0.62,,,yes
CSE_418.png,CSE/CSE/CSE_418.png,CSE,,CSE,418,NAT,10230,,,yes
CSE_419.png,CSE/CSE/CSE_419.png,CSE,,CSE,419,NAT,80,,,yes
CSE_420.png,CSE/CSE/CSE_420.png,CSE,,CSE,420,NAT,3,,,no
CSE_421.png,CSE/CSE/CSE_421.png,CSE,,CSE,421,NAT,4,,,yes
CSE_422.png,CSE/CSE/CSE_422.png,CSE,,CSE,422,NAT,3,,,yes
CSE_423.png,CSE/CSE/CSE_423.png,CSE,,CSE,423,NAT,219,,,yes
CSE_424.png,CSE/CSE/CSE_424.png,CSE,,CSE,424,NAT,32,,,yes
CSE_425.png,CSE/CSE/CSE_425.png,CSE,,CSE,425,NAT,2,,,yes
CSE_426.png,CSE/CSE/CSE_426.png,CSE,,CSE,426,NAT,85,,,yes
CSE_427.png,CSE/CSE/CSE_427.png,CSE,,CSE,427,NAT,144,,,yes
CSE_428.png,CSE/CSE/CSE_428.png,CSE,,CSE,428,NAT,50,,,yes
CSE_429.png,CSE/CSE/CSE_429.png,CSE,,CSE,429,MCQ,D,,,yes
CSE_430.png,CSE/CSE/CSE_430.png,CSE,,CSE,430,MCQ,A,,,yes
CSE_431.png,CSE/CSE/CSE_431.png,CSE,,CSE,431,MCQ,D,,,yes
CSE_432.png,CSE/CSE/CSE_432.png,CSE,,CSE,432,MCQ,C,,,yes
CSE_433.png,CSE/CSE/CSE_433.png,CSE,,CSE,433,MCQ,C,,,yes
CSE_434.png,CSE/CSE/CSE_434.png,CSE,,CSE,434,MCQ,B,,,yes
CSE_435.png,CSE/CSE/CSE_435.png,CSE,,CSE,435,MCQ,C,,,yes
CSE_436.png,CSE/CSE/CSE_436.png,CSE,,CSE,436,MCQ,D,,,yes
CSE_437.png,CSE/CSE/CSE_437.png,CSE,,CSE,437,MCQ,B,,,yes
CSE_438.png,CSE/CSE/CSE_438.png,CSE,,CSE,438,MCQ,C,,,yes
CSE_439.png,CSE/CSE/CSE_439.png,CSE,,CSE,439,MCQ,D,,,yes
CSE_440.png,CSE/CSE/CSE_440.png,CSE,,CSE,440,MCQ,C,,,yes
CSE_441.png,CSE/CSE/CSE_441.png,CSE,,CSE,441,MCQ,B,,,yes
CSE_442.png,CSE/CSE/CSE_442.png,CSE,,CSE,442,MCQ,D,,,yes
CSE_443.png,CSE/CSE/CSE_443.png,CSE,,CSE,443,MCQ,B,,,yes
CSE_444.png,CSE/CSE/CSE_444.png,CSE,,CSE,444,NAT,31,,,no
CSE_445.png,CSE/CSE/CSE_445.png,CSE,,CSE,445,NAT,26,,,no
CSE_446.png,CSE/CSE/CSE_446.png,CSE,,CSE,446,NAT,31,,,yes
CSE_447.png,CSE/CSE/CSE_447.png,CSE,,CSE,447,NAT,0.08,,,yes
CSE_448.png,CSE/CSE/CSE_448.png,CSE,,CSE,448,NAT,2,,,yes
CSE_449.png,CSE/CSE/CSE_449.png,CSE,,CSE,449,NAT,0.502 to 0.504,,,yes
CSE_450.png,CSE/CSE/CSE_450.png,CSE,,CSE,450,NAT,80,,,yes
CSE_451.png,CSE/CSE/CSE_451.png,CSE,,CSE,451,NAT,6,,,yes
CSE_452.png,CSE/CSE/CSE_452.png,CSE,,CSE,452,NAT,29,,,yes
CSE_453.png,CSE/CSE/CSE_453.png,CSE,,CSE,453,MCQ,D,,,yes
CSE_454.png,CSE/CSE/CSE_454.png,CSE,,CSE,454,MCQ,B,,,yes
CSE_455.png,CSE/CSE/CSE_455.png,CSE,,CSE,455,MCQ,C,,,yes
CSE_456.png,CSE/CSE/CSE_456.png,CSE,,CSE,456,MCQ,C,,,yes
CSE_457.png,CSE/CSE/CSE_457.png,CSE,,CSE,457,MCQ,A,,,yes
CSE_458.png,CSE/CSE/CSE_458.png,CSE,,CSE,458,MCQ,C,,,yes
CSE_459.png,CSE/CSE/CSE_459.png,CSE,,CSE,459,MCQ,C,,,yes
CSE_460.png,CSE/CSE/CSE_460.png,CSE,,CSE,460,MCQ,B,,,yes
CSE_461.png,CSE/CSE/CSE_461.png,CSE,,CSE,461,MCQ,B,,,yes
CSE_462.png,CSE/CSE/CSE_462.png,CSE,,CSE,462,MCQ,A,,,yes
CSE_463.png,CSE/CSE/CSE_463.png,CSE,,CSE,463,MCQ,B,,,yes
CSE_464.png,CSE/CSE/CSE_464.png,CSE,,CSE,464,MCQ,C,,,yes
CSE_465.png,CSE/CSE/CSE_465.png,CSE,,CSE,465,MCQ,C,,,yes
CSE_466.png,CSE/CSE/CSE_466.png,CSE,,CSE,466,MCQ,A,,,yes
CSE_467.png,CSE/CSE/CSE_467.png,CSE,,CSE,467,MCQ,A,,,yes
CSE_468.png,CSE/CSE/CSE_468.png,CSE,,CSE,468,NAT,2,,,yes
CSE_469.png,CSE/CSE/CSE_469.png,CSE,,CSE,469,NAT,4.0 to 4.2,,,yes
CSE_470.png,CSE/CSE/CSE_470.png,CSE,,CSE,470,NAT,5,,,yes
CSE_471.png,CSE/CSE/CSE_471.png,CSE,,CSE,471,NAT,12,,,no
CSE_472.png,CSE/CSE/CSE_472.png,CSE,,CSE,472,NAT,160,,,yes
CSE_473.png,CSE/CSE/CSE_473.png,CSE,,CSE,473,NAT,4.25,,,yes
CSE_474.png,CSE/CSE/CSE_474.png,CSE,,CSE,474,NAT,0.4,,,yes
CSE_475.png,CSE/CSE/CSE_475.png,CSE,,CSE,475,NAT,120,,,yes
CSE_476.png,CSE/CSE/CSE_476.png,CSE,,CSE,476,NAT,3,,,yes
CSE_477.png,CSE/CSE/CSE_477.png,CSE,,CSE,477,NAT,3,,,yes
CSE_478.png,CSE/CSE/CSE_478.png,CSE,,CSE,478,NAT,5,,,yes
CSE_479.png,CSE/CSE/CSE_479.png,CSE,,CSE,479,NAT,5,,,no
CSE_480.png,CSE/CSE/CSE_480.png,CSE,,CSE,480,NAT,10,,,no
CSE_481.png,CSE/CSE/CSE_481.png,CSE,,CSE,481,NAT,97,,,yes
CSE_482.png,CSE/CSE/CSE_482.png,CSE,,CSE,482,NAT,1,,,yes
CSE_483.png,CSE/CSE/CSE_483.png,CSE,,CSE,483,MCQ,A,,,yes
CSE_484.png,CSE/CSE/CSE_484.png,CSE,,CSE,484,MCQ,A,,,yes
CSE_485.png,CSE/CSE/CSE_485.png,CSE,,CSE,485,MCQ,C,,,yes
CSE_486.png,CSE/CSE/CSE_486.png,CSE,,CSE,486,MCQ,C,,,yes
CSE_487.png,CSE/CSE/CSE_487.png,CSE,,CSE,487,MCQ,B,,,yes
CSE_488.png,CSE/CSE/CSE_488.png,CSE,,CSE,488,MCQ,C,,,yes
CSE_489.png,CSE/CSE/CSE_489.png,CSE,,CSE,489,MCQ,B,,,yes
CSE_490.png,CSE/CSE/CSE_490.png,CSE,,CSE,490,MCQ,D,,,yes
CSE_491.png,CSE/CSE/CSE_491.png,CSE,,CSE,491,MCQ,D,,,yes
CSE_492.png,CSE/CSE/CSE_492.png,CSE,,CSE,492,MCQ,C,,,yes
CSE_493.png,CSE/CSE/CSE_493.png,CSE,,CSE,493,MCQ,C,,,yes
CSE_494.png,CSE/CSE/CSE_494.png,CSE,,CSE,494,MCQ,C,,,yes
CSE_495.png,CSE/CSE/CSE_495.png,CSE,,CSE,495,NAT,2,,,yes
CSE_496.png,CSE/CSE/CSE_496.png,CSE,,CSE,496,MCQ,A,,,yes
CSE_497.png,CSE/CSE/CSE_497.png,CSE,,CSE,497,MCQ,D,,,yes
CSE_498.png,CSE/CSE/CSE_498.png,CSE,,CSE,498,MCQ,C,,,yes
CSE_499.png,CSE/CSE/CSE_499.png,CSE,,CSE,499,NAT,0.125,,,yes
CSE_500.png,CSE/CSE/CSE_500.png,CSE,,CSE,500,NAT,7,,,yes
CSE_501.png,CSE/CSE/CSE_501.png,CSE,,CSE,501,NAT,5,,,yes
CSE_502.png,CSE/CSE/CSE_502.png,CSE,,CSE,502,NAT,1034,,,yes
CSE_503.png,CSE/CSE/CSE_503.png,CSE,,CSE,503,NAT,13.5 to 13.5,,,yes
CSE_504.png,CSE/CSE/CSE_504.png,CSE,,CSE,504,NAT,19,,,yes
CSE_505.png,CSE/CSE/CSE_505.png,CSE,,CSE,505,NAT,13,,,yes
CSE_506.png,CSE/CSE/CSE_506.png,CSE,,CSE,506,NAT,7,,,yes
CSE_507.png,CSE/CSE/CSE_507.png,CSE,,CSE,507,NAT,6,,,yes
CSE_508.png,CSE/CSE/CSE_508.png,CSE,,CSE,508,MCQ,B,,,yes
CSE_509.png,CSE/CSE/CSE_509.png,CSE,,CSE,509,MCQ,B,,,yes
CSE_510.png,CSE/CSE/CSE_510.png,CSE,,CSE,510,MCQ,D,,,yes
CSE_511.png,CSE/CSE/CSE_511.png,CSE,,CSE,511,MCQ,A,,,yes
CSE_512.png,CSE/CSE/CSE_512.png,CSE,,CSE,512,MCQ,B,,,yes
CSE_513.png,CSE/CSE/CSE_513.png,CSE,,CSE,513,MCQ,A,,,yes
CSE_514.png,CSE/CSE/CSE_514.png,CSE,,CSE,514,MCQ,B,,,yes
CSE_515.png,CSE/CSE/CSE_515.png,CSE,,CSE,515,MCQ,A,,,yes
CSE_516.png,CSE/CSE/CSE_516.png,CSE,,CSE,516,MCQ,A,,,yes
CSE_517.png,CSE/CSE/CSE_517.png,CSE,,CSE,517,MCQ,B,,,yes
CSE_518.png,CSE/CSE/CSE_518.png,CSE,,CSE,518,MCQ,C,,,yes
CSE_519.png,CSE/CSE/CSE_519.png,CSE,,CSE,519,MCQ,A,,,yes
CSE_520.png,CSE/CSE/CSE_520.png,CSE,,CSE,520,MCQ,B,,,yes
CSE_521.png,CSE/CSE/CSE_521.png,CSE,,CSE,521,NAT,12,,,yes
CSE_522.png,CSE/CSE/CSE_522.png,CSE,,CSE,522,NAT,2.15 to 2.18,,,yes
CSE_523.png,CSE/CSE/CSE_523.png,CSE,,CSE,523,NAT,14,,,yes
CSE_524.png,CSE/CSE/CSE_524.png,CSE,,CSE,524,NAT,0.5,,,yes
CSE_525.png,CSE/CSE/CSE_525.png,CSE,,CSE,525,NAT,55,,,yes
CSE_526.png,CSE/CSE/CSE_526.png,CSE,,CSE,526,NAT,511,,,yes
CSE_527.png,CSE/CSE/CSE_527.png,CSE,,CSE,527,NAT,81,,,yes
CSE_528.png,CSE/CSE/CSE_528.png,CSE,,CSE,528,NAT,99,,,yes
CSE_529.png,CSE/CSE/CSE_529.png,CSE,,CSE,529,NAT,5.25,,,yes
CSE_530.png,CSE/CSE/CSE_530.png,CSE,,CSE,530,NAT,6,,,yes
CSE_531.png,CSE/CSE/CSE_531.png,CSE,,CSE,531,NAT,7,,,yes
CSE_532.png,CSE/CSE/CSE_532.png,CSE,,CSE,532,NAT,154.5 to 155.5,,,yes
CSE_533.png,CSE/CSE/CSE_533.png,CSE,,CSE,533,NAT,4,,,yes
CSE_534.png,CSE/CSE/CSE_534.png,CSE,,CSE,534,NAT,44,,,yes
